Date,Open,High,Low,Close,Volume,Currency,Name
2020-05-18,1.0005,1.0014,0.9996,1.0004,33142748,USD,usd coin
2020-05-19,1.0004,1.0014,0.9998,0.9998,20093916,USD,usd coin
2020-05-20,0.9998,1.0019,0.9996,1.0005,23964882,USD,usd coin
2020-05-21,1.0005,1.0022,1.0,1.0009,35815080,USD,usd coin
2020-05-22,1.0008,1.0018,0.9997,1.0002,21379058,USD,usd coin
2020-05-23,1.0002,1.0007,0.9992,0.9998,10085920,USD,usd coin
2020-05-24,0.9998,1.0013,0.9993,1.0004,9727455,USD,usd coin
2020-05-25,1.0004,1.0011,0.9995,1.0001,9822646,USD,usd coin
2020-05-26,1.0001,1.0008,0.9998,1.0002,9666573,USD,usd coin
2020-05-27,1.0002,1.0008,0.9995,1.0,15960443,USD,usd coin
2020-05-28,1.0,1.0007,0.9993,0.9998,17142398,USD,usd coin
2020-05-29,0.9998,1.0008,0.9996,0.9999,13011067,USD,usd coin
2020-05-30,0.9999,1.0007,0.9993,0.9999,20442684,USD,usd coin
2020-05-31,0.9999,1.0012,0.9994,1.0006,13027460,USD,usd coin
2020-06-01,1.0006,1.001,0.9948,0.9991,20017462,USD,usd coin
2020-06-02,0.9991,1.0023,0.9983,1.0,28746314,USD,usd coin
2020-06-03,1.0,1.0006,0.9996,1.0,10371810,USD,usd coin
2020-06-04,1.0,1.0007,0.9996,1.0,17888324,USD,usd coin
2020-06-05,1.0,1.0008,0.9997,1.0007,15657124,USD,usd coin
2020-06-06,1.0007,1.0011,0.9998,1.0,14097410,USD,usd coin
2020-06-07,1.0,1.0007,0.9993,0.9994,17393784,USD,usd coin
2020-06-08,0.9994,1.0003,0.9992,0.9996,12765265,USD,usd coin
2020-06-09,0.9996,1.0002,0.999,0.9994,13831213,USD,usd coin
2020-06-10,0.9994,1.0002,0.9987,0.9993,16441698,USD,usd coin
2020-06-11,0.9993,1.0025,0.9991,1.001,35045768,USD,usd coin
2020-06-12,1.001,1.0016,1.0001,1.0003,20409980,USD,usd coin
2020-06-13,1.0002,1.0017,0.9998,0.9998,17132816,USD,usd coin
2020-06-14,0.9998,1.0008,0.9997,1.0006,14742710,USD,usd coin
2020-06-15,1.0006,1.0018,0.9994,0.9997,29086676,USD,usd coin
2020-06-16,0.9997,1.0009,0.9993,1.0004,29168136,USD,usd coin
2020-06-17,1.0004,1.0016,1.0001,1.0008,29931318,USD,usd coin
2020-06-18,1.0008,1.0015,1.0006,1.0011,24359336,USD,usd coin
2020-06-19,1.0011,1.0019,1.0007,1.0016,32024612,USD,usd coin
2020-06-20,1.0016,1.0018,1.0003,1.0004,23302972,USD,usd coin
2020-06-21,1.0004,1.0016,1.0002,1.0014,23503240,USD,usd coin
2020-06-22,1.0014,1.0015,0.9996,0.9999,29819528,USD,usd coin
2020-06-23,0.9999,1.0008,0.9998,1.0004,19210876,USD,usd coin
2020-06-24,1.0004,1.0021,1.0001,1.0012,32890278,USD,usd coin
2020-06-25,1.0012,1.0022,1.0003,1.0007,29416844,USD,usd coin
2020-06-26,1.0007,1.0023,1.0005,1.0009,26414614,USD,usd coin
2020-06-27,1.0009,1.0017,1.0005,1.0008,28747136,USD,usd coin
2020-06-28,1.0008,1.0013,1.0002,1.0005,13722029,USD,usd coin
2020-06-29,1.0005,1.0015,0.9999,1.0004,19505276,USD,usd coin
